name,price,size,color,rpm,airflow,noise_level,pwm
LEPA LP70D08R,,80,Black,1200,"23.27,42.64","17,25",false
LEPA LP70D12R,,120,Black,1600,,24,false
LEPA LPCP12N-BL,,120,Transparent,900,40.18,16,false
LEPA LPCP12N-R,,120,Transparent,900,40.18,16,false
LEPA Casino,,120,Transparent,"600,1600","24.85,63.91","15,25",true
LEPA Casino,,120,Transparent,"600,1600","24.85,63.91","15,25",true
LEPA Vortex,,120,Transparent,"600,1600","24.85,63.91","15,25",true
LEPA Vortex,,140,Transparent,"600,1600","32.04,62.68","15,20",true
NZXT FZ,,200,Transparent,700,103,20,false
NZXT FZ,,200,Transparent,700,103,20,false
NZXT FZ,,120,Clear,1200,59.1,26.8,false
NZXT FZ,,120,Clear,1200,59.1,26.8,false
NZXT FZ,,120,Clear,1200,59.1,26.8,false
BitFenix Spectre,,140,White,"700,1800",56.1,24.2,true
BitFenix Spectre Pro,,230,Black,900,156.27,25.6,false
BitFenix Spectre,,140,Translucent Black,"700,1800",56.1,24.2,true
BitFenix Spectre,,140,Translucent Black,"700,1800",56.1,24.2,true
BitFenix Spectre,,140,Translucent Black,"700,1800",56.1,24.2,true
BitFenix Spectre,,140,Black,1000,47.7,20,false
BitFenix Spectre,,120,Translucent Black,"700,1800",51.3,22.5,true
BitFenix Spectre,,120,Black,1000,43.5,20,false
Apevia CF312SL-URD 3-Pack,,120,Red,1700,,29.67,false
Silverstone FN,,120,Transparent,1200,58.47,25.15,false
Zalman F3,,120,Transparent,"1000,1800",,"20,32",false
Zalman F3,,120,Transparent,"1000,1800",,"20,32",false
Zalman F3,,120,Transparent,"1000,1800",,"20,32",false
Zalman F2,,92,Transparent,"1500,2800",,"20,35",false
Zalman F2,,92,Transparent,"1500,2800",,,false
Cougar Vortex,,140,Orange,"600,1200",70.5,19.2,true
Fractal Design Silent R2,,80,Black / White,1400,19.5,14.3,false
Fractal Design Silent R2,,92,Black / White,1300,24.6,12.5,false
Antec True Quiet,,120,Blue,"600,1000","21.2,35.3","8.9,19.89",false
Antec True Quiet,,120,Green,"600,1000","21.2,35.3","8.9,19.89",false
Antec True Quiet,,120,White,"600,1000","21.2,35.3","8.9,19.89",false
Antec Two Cool,,140,Black,"800,1200",33.6,"21.8,26",false
Apevia CF12SL-SGN,,120,Green,1500,50.28,21.1,false
Apevia CF12SL-SRD,,120,Red,1500,50.28,21.1,false
Apevia CF8S-UBL,,80,UV Blue,2000,25.64,22.05,false
BitFenix Spectre,,120,Black,1000,43.5,20,false
BitFenix Spectre,,140,Black,1000,47.7,20,false
BitFenix Spectre,,230,Black,900,97.8,20,false
BitFenix Spectre,,120,Translucent Black,"700,1800",51.3,22.5,true
BitFenix Spectre Pro,,120,Black,1200,56.22,18.89,false
BitFenix Spectre Pro,,140,Black,1200,86.73,22.8,false
BitFenix Spectre Pro,,200,Black,900,148.72,27.5,false
BitFenix Spectre,,120,Black,"700,1800",51.3,22.5,true
BitFenix Spectre,,140,Black,"700,1800",56.1,24.2,true
BitFenix Spectre Pro,,120,Black,1200,56.22,18.89,false
BitFenix Spectre Pro,,120,White,1200,56.22,18.89,false
BitFenix Spectre Pro,,140,White,1200,86.73,22.8,false
BitFenix Spectre Pro,,120,White,"500,1800",70.52,26.1,true
Corsair SP120 Quiet,,120,Black,1450,37.85,23,true
Corsair SP120 High Performance Edition,,120,Black,2350,62.74,35,true
Enermax T.B. Silence,,80,Black / White,1600,27.96,15,false
Evercool Evergreen,15.49,140,Green,600,38.58,16,false
Evercool Evergreen,12.5,92,Green,1200,,16,false
Evercool FAN-AL8025B,,80,Silver,2500,32.4,,false
Evercool FAN-ALED9225B,,92,Black / Silver,2200,38.4,25,false
Kingwin CFY-012LB,,120,Transparent,950,40,19,false
Prolimatech Vortex,,140,Black / Silver,"900,1600","65,127","15,28",false
Thermaltake Thunderblade,,92,Black,2850,48.7,37.6,false
Titan TFD-12025H12ZP,32.82,120,White / Blue,"800,2200","24.23,66.62","15,35",true
Thermaltake TurboFan,,120,Red / Black,1400,50,17,false
Delta Electronics FFB1212EHE-F00,,120,Black,4000,190,59,false
Xion Alphawing,,120,Red / Black,1200,51.02,"19.6,25.2",false
Xion Alphawing,,140,Black,1000,59.6,"18.6,23.3",false
be quiet! Shadow Wings,,80,Black,2000,"26,44.1",16.6,true
be quiet! Silent Wings Pure,,80,Black,1800,"24.7,42",17.5,false
be quiet! Silent Wings Pure,,92,Black,1600,"28.8,48.9",18,false
be quiet! Shadow Wings,,80,Black,2000,"26,44.1",15.8,false
be quiet! Shadow Wings,,92,Black,1800,"32.6,54.4",16.9,false
Apevia CF14S-BK,,140,Black,1200,59.6,29.4,false
Masscool FD08025B1H3/4,,80,Black,4000,52,42,false
Masscool FD12025B1H3/4,,120,Black,2200,81.02,25,false
Cooler Master JetFlo,,120,Black,"1200,2000",95,36,true
Cooler Master JetFlo,,120,Black,"1200,2000",95,36,true
Antec True Quiet,,140,Black / Yellow,"500,800","20.3,32.4","9.8,20",false
Enermax Cluster Adv,,120,White,"1200,1800","53.02,86.69",,true
Enermax Everest Advance,,120,Transparent,"1000,1600","46.1,76",8,false
Enermax T.B. Vegas Quad,,120,Black,"1200,1800","50.68,75.98","20,25",true
Kingwin CF-012LBR,,120,Red / Black,950,40,19,false
Kingwin CF-012LBW,,120,Black / White,950,40,19,false
Nexus D14SL-14,,140,Black / White,1000,46.87,"15,20",false
Masscool BLD12025S1M,,120,Transparent,2000,79.8,38,false
Akasa Viper,,120,Black / Yellow,"600,1900",83.63,"6.9,28.9",true
Akasa Apache Black,27.76,140,Black,"600,1300",89.55,"12.5,22.19",true
Swiftech HELIX,,120,Black / White,1800,55,33,false
Apevia CF12SL-T4C,,120,Black,1500,50.28,21.1,false
Evercool F-EC12038HH12BP,22.95,120,Black,"800,2200",,"17.2,39",true
Gelid Solutions Wing,,80,Black / Green,2000,28.1,"10,21",false
Gelid Solutions Wing,,92,Black / Green,2000,39.79,22.5,false
Phanteks F140HP,,140,White / Gray,"600,1300","40.9,88.6","15.22,19",false
Phanteks F140HP,,140,White / Blue,"600,1300","40.9,88.6","15.22,19",false
Phanteks F140HP,,140,White / Red,"600,1300","40.9,88.6","15.22,19",false
Phanteks F140HP,,140,White,"600,1300","40.9,88.6","15.22,19",false
Thermaltake DuraMax,,120,Black,2000,78,36,false
Corsair AF120,,120,Black,1500,52.19,25.2,false
Thermalright TY,,140,Brown / Black,"900,1300","28.3,73.6","17,21",true
Thermalright TY,,140,Orange,"600,2500","31.4,130","21,45",true
Apevia CF308SL-BRD,,80,Black / Red,1500,17.21,20,false
Apevia CF312S-BK,,120,Black,1500,57.67,24.7,false
Enermax Magma Advance,,80,Black / Red,,,,false
Enermax T.B. Apollish,,180,Black / Red,"600,1200","68.6,123.47","15,20",false
Titan TFD-12015H12ZP,,120,Black / White,"150,1500",52.95,"5,28.6",false
Titan TFD-9515M12ZP,,95,Black / White,"150,1500",52.95,"5,28.6",true
BitFenix Spectre Pro,,230,Black,900,156.27,25.6,false
ARCTIC F9 Pro,,120,White / Black,1500,57,,true
Apevia CF14SL-UBL,,140,Translucent Blue,1200,59.6,29.4,false
Scythe Slipstream,,140,Black,"500,1700","27,92","9.6,36.4",true
Scythe Slipstream,,140,Black,1200,65.2,23.2,false
Akasa Piranha,,120,Black / Gray,"600,1900",79.13,"6.4,27.2",true
Apevia 14SL-GN,,140,Green,1200,59.6,29.4,false
Apevia 14SL-RD,,140,Red,1200,59.6,29.4,false
Enermax Magma Advance,,120,Black / Red,"1000,1800","47.67,83.03","13,20",false
Enermax T.B. Vegas Single,,120,Blue,"500,1800","20.42,75.98","14,25",true
Enermax T.B. Vegas Single,,120,Red,"500,1800","20.42,75.98","14,25",true
Enermax T.B. Vegas Single,,120,White,"500,1800","20.42,75.98","14,25",true
SilenX Ixtrema Pro,,40,Black,3000,6,14,false
NZXT FN V2,,120,Black / White,1200,45,21,false
NZXT FN V2,,140,Black / White,1000,50,21,false
NoiseBlocker BlackSilentPro PC-P,,80,Black,"600,2500","8.2,30.6","6.2,25.8",true
SHARKOON Shark Blade,,120,Black / Green,1000,33,19,false
Antec True Quiet,,120,Black / Orange,"600,1000","21.1,46.3","8.9,19.9",false
Antec True Quiet,,120,Black / Orange,"600,1000","21.1,46.3","8.9,19.9",false
Antec True Quiet,,120,Black / Orange,"600,1000","21.1,46.3","8.9,19.9",false
Apevia 12S-BK,,120,Black,1500,57.67,24.7,false
Apevia 312S-BK,,120,Black,1500,57.67,24.7,false
BitFenix Spectre Pro All White,,200,White,900,148.72,27.5,false
Enermax UCTP12P,,120,Black,"500,1800","23.81,80","14,25",true
Xigmatek CFS,,120,Black / Green,1400,53.34,14,false
Xigmatek CFS,,120,Black / Blue,1400,53.34,14,false
Xigmatek CFS,,120,Black / Red,1400,53.34,14,false
Xigmatek CFS,,120,Black / Orange,1400,53.34,14,false
Xigmatek CFS,,120,Black / Yellow,1400,53.34,14,false
Xigmatek eXTREME OCTAGON,,120,Black / Blue,1400,53.34,14,false
Aerocool DS,,120,Black / Blue,"1100,1500","62.5,81.5","14.8,23.1",false
Aerocool DS,,120,Black / Red,"1100,1500","62.5,81.5","14.8,23.1",false
Aerocool DS,,120,Black / White,"1100,1500","62.5,81.5","14.8,23.1",false
Aerocool DS,,140,Black / Gray,"1100,1500","71.2,93.4","15.5,23.4",false
Aerocool DS,,140,Black / White,"1100,1500","71.2,93.4","15.5,23.4",false
CRYORIG XF140,,140,Black,"700,1300",76,23,true
Antec PRO DBB,,92,Clear,2600,42.4,33,false
Nanoxia Deep Silence,,120,Black / Green,"650,1400",67.3,16.89,true
Nanoxia Deep Silence,,80,Black / Green,"700,1200","14.4,15.8","6.8,13.6",false
Nanoxia Deep Silence,,92,Black / Green,"800,1400","21.5,23.6","7.2,13.7",false
Nanoxia Deep Silence,,92,Black / Green,"400,1400",23.6,13.7,true
Raidmax RX-120SR-G,,120,Black / Green,1200,38,22,false
Rosewill RABF-131209,,120,Black,2000,59.8,37,false
Rosewill RABF-131409,,140,Black,,55.4,22,false
Rosewill RABL-131209B,,120,Black,2000,59.8,36,false
Rosewill RABL-131209R,,120,Black,2000,59.8,36,false
Rosewill RFBL-131411B,,140,Clear,1200,48.7,23,false
Rosewill RFBL-131411R,,140,Clear,1200,48.7,23,false
Rosewill RFTL-131209B,,120,Clear,2000,59.8,36,false
Rosewill RFTL-131209R,,120,Clear,2000,59.8,36,false
Rosewill RFTL-131409R,,140,Clear,,55.4,21,false
Rosewill RNBD-131409,,140,Black,,55.4,22,false
Rosewill RNBF-131209,,120,Black,2000,59.8,37,false
Rosewill RNBL-131209B,,120,Black,2000,59.8,36,false
Rosewill RNBL-131209R,,120,Black,2000,59.8,36,false
Rosewill RNBL-131409B,,140,Black,,55.4,21,false
Rosewill RNBL-131409R,,140,Black,,55.4,21,false
Zalman F1,,80,Black / Clear,"1400,2000",,"18,23",false
Zalman F2 Plus,,92,Black,2800,47.2,36,false
Logisys CF120GN,,120,Transparent,"1800,2000",69.15,39.29,false
Phanteks F140SP,,140,Black / White,1200,82.1,19,false
Phanteks F140SP,,140,Black / White,1200,82.1,19,false
Rosewill RFTL-131411B,,140,Transparent,1200,48.7,23,false
Rosewill RFTL-131411R,,140,Transparent,1200,48.7,23,false
LEPA LP-BOL12P-BL,,120,Black,"600,1600",81.45,"8,18",true
LEPA LP-BOL12R,,120,Black,1600,81.45,18,false
Thermaltake Pure S,,120,Black,1000,38.89,17.78,false
Thermaltake Luna,,120,Black / Red,1200,50.44,20.7,false
Thermaltake Pure,,120,Clear,1000,40.99,19.5,false
Thermaltake Luna,,120,Black / Red,1200,50.44,20.7,false
Thermaltake Pure,,120,Clear,1000,40.99,19.5,false
Antec TRICOOL,,92,Transparent,2200,38,27,false
Corsair SP120,,120,Black / Green,1650,57.24,26.4,false
Corsair SP140,,140,Black / Green,1440,49.49,29.3,false
Deepcool GF 140,,140,Black / Red,1200,71.8,"17.6,26.7",true
Deepcool GS,,120,Gray / White,1800,61.93,"18.2,31.4",true
Deepcool UF,,140,White / Blue,"700,1200",71.8,"17.6,26.7",true
Masscool BLD-12025V1G,,120,Black,1500,60,23.5,false
Thermaltake Luna,,140,Black / Red,1000,60.55,21.8,false
Thermaltake Luna,,140,Black / Red,1000,60.55,21.8,false
Zalman F1,,80,Clear,2000,,"20,23",false
Zalman F2,,92,Black / Clear,1500,,"20,23",false
Zalman F2,,92,Clear,1500,,"20,23",false
Zalman F2 Plus,,92,Black,1500,,"20,23",false
Zalman F3,,120,Black / Clear,1200,,"20,23",false
Zalman F3,,120,Clear,1200,,"20,23",false
Zalman F3,,120,Black,1200,,"20,23",false
Phanteks F120SP,,120,Black / White,1300,54.4,24.2,false
Phanteks F120SP,,120,Black / White,1300,54.4,24.2,false
Phanteks F120XP,,120,Black / White,"500,1500","23,61.6","21,27",true
Prolimatech Vortex,,120,White,"400,1300",56,"7,17",true
Prolimatech Vortex,,140,White,"300,1000",98,"9,18",true
Thermaltake Pure,,140,Clear,1000,67.02,20,false
Thermaltake Luna,,200,Black / Red,800,129.63,28.2,false
Thermaltake Pure,,140,Clear,1000,67.02,20,false
Antec 75003,,120,Transparent,2000,79,29.8,false
Antec LED80XFAN,,80,Transparent,2600,34,30,false
Nanoxia Deep Silence,,140,Black / Green,"1100,1800","64.8,98.3","12.3,20.8",false
CRYORIG QF120 Balance,,120,Black / White,"330,1600",49,"10,25",true
CRYORIG QF Performance,,120,Black / White,"600,2200",83,"13,37",true
CRYORIG QF Silent,,120,Black / White,"200,1000",44,"5,19",true
Enermax Twister Storm,,120,Black,"1500,3500","72.46,154.53","23,38",false
Silverstone FQ,,120,White / Blue,1800,67.5,24,true
Silverstone FQ,25.99,140,White / Blue,"500,1000","31.4,62","15.1,20.7",true
Silverstone FQ,,80,White / Blue,"1200,2800","12,27.53","19,28.5",true
Silverstone FW,,120,Blue / White,"800,2000","13.1,32.6","14.7,24.6",true
Silverstone FW,,80,Blue / White,"1200,3000","12,29.5","15.3,30",true
Rosewill RASF-141213,,120,Black,1600,54.55,"11,30.32",true
Rosewill RAWB-131456,,140,Brown / Black,"500,1200",82,"13,21.5",true
Rosewill RAWP-141209,,120,Brown / Black,"500,1500",64.75,"10,21.5",true
Yate Loon D12SL-12,,120,Black / White,1000,36.86,18,false
Scythe GlideStream,,140,Black,"500,1300","37.37,97.18","13,30.7",true
Akasa AK-170CC-4RAS,,80,Clear,2500,32.37,23.5,false
Akasa AK-274CC-4RAS,,120,Clear,1200,38.4,17.5,false
Scythe GlideStream,29.6,140,Black,1200,84.59,29.5,false
Phanteks F120SP,,120,Black / White,1300,54.4,24.2,false
Rosewill RAWR-141209,,120,Brown / Black,"1000,1500","45.25,64.75","18,25",false
EK Vardar F1,,120,Black / Gray,1150,40,23.7,true
EK Vardar F2,,120,Black / Gray,1450,52,25.6,true
EK Vardar F3,,120,Black / Gray,1850,63,29.5,true
EK Vardar F4,,120,Black / Gray,2200,77,33.5,true
EK Furious Vardar FF5,,120,Black,3000,107,42,true
Phanteks F140HP II,,140,White / Black,"500,1600",68.1,25,true
Phanteks F140HP II,,140,White,"500,1600",68.1,25,true
Thermaltake Riing,,140,Black / Red,"1000,1400",51.15,"22.1,28.1",false
Thermaltake Riing,,140,Black / White,"1000,1400",51.15,"22.1,28.1",false
Evercool FAN-EC8015M05CA,,80,Black,3500,"12.66,29.58",34,false
Evercool FAN-EC8025M05CA,,80,Black,2500,"12.66,29.58",34,false
Evercool EC12025M12S,,120,Black,2000,72.94,36,false
Kingwin CFGN-012LB,,120,Clear,950,40,19,false
Kingwin CFMC-012LB,,120,Clear,950,40,19,false
Kingwin CFR-012LB,22,120,Clear,950,40,19,false
Kingwin CFW-012LB,,120,Clear,950,40,19,false
Rosewill RFA120L-B,,120,Blue,2000,77.26,35.47,false
Thermaltake Luna,,120,Black / Blue,1400,27.53,24,false
Thermaltake Luna Slim,,120,Black / Red,1400,27.53,24,false
Thermaltake Luna Slim,,140,Black / Blue,1200,38.59,24,false
Thermaltake Luna Slim,,140,Black / Red,1200,38.59,24,false
Xigmatek Crystal,,120,Clear,1500,61.37,20,false
Xigmatek Crystal,,120,Clear,1500,61.37,20,false
Xigmatek Crystal,,120,Clear,1500,61.37,20,false
Kingwin CFBL-08LB,,80,Transparent,1700,30,25,false
Scythe Slipstream,,120,Black,1600,88.11,33,false
Scythe Slipstream,,120,Black,1200,68.54,24,false
Scythe Slipstream,,120,Black,1900,110.31,37,false
Deepcool TF 120,,120,Black / Red,"500,1800","58.39,76.52","17.6,31.8",true
ARCTIC F Silent,,80,White / Black,1200,15.1,,false
Evercool FAN-EC1225M12CA,,120,Black,2000,72.94,36,false
Kingwin CFBL-020LB,,200,White,800,31.21,19.87,false
NZXT FX V2,,140,Black / White,"800,2000","42.4,106.1","20,37",false
Thermaltake Riing,,140,Black,"1100,1400",51.15,"19,28.1",true
Scythe Grand Flex,,120,Black / Gray,"600,2400","24.2,96.8","13.5,39.5",true
Xilence Performance C,,80,Black / Red,1800,32.1,22,true
Prolimatech Ultra Sleek Vortex,,120,White,"400,1300",56,"7,13",true
Coolink SWiF2-92P,,92,Black / Yellow,1100,,11.5,true
BitFenix Spectre Xtreme,,120,Black / Blue,"950,2000",66,30,false
BitFenix Spectre Xtreme,,120,Black / Green,"950,2000",66,30,false
BitFenix Spectre Xtreme,,120,Black / Red,"950,2000",66,30,false
BitFenix Spectre Xtreme,,120,Black / White,"950,2000",66,30,false
Cougar CFD 4-Pack,,140,Orange,1000,64.5,17.89,false
Evercool FAN-ALED12025B,,120,Silver,2200,79.2,34,false
Evercool FAN-ALED12025B2,,120,Silver,2200,79.2,34,false
Evercool FAN-EC8020M12CA,,80,Black,2500,29.18,26,false
Zalman F1,,80,Black,"1700,3000","20.6,36.5","20,34.2",false
EK Vardar F1,,140,Black / Gray,1150,64,26,true
EK Vardar F2,,140,Black / Gray,1600,84,31.6,true
EK Vardar F3-140ER,,140,Black,2000,108,40.7,true
VIVO FAN-V120B,,120,Blue,1200,43.2,19.8,false
Apevia U 2-Pack,,120,Orange,1700,63.85,29.67,false
Apevia S 2-Pack,,120,Black / Orange,1500,50.28,21.1,false
Apevia U 3-Pack,,120,Orange,1700,63.85,29.67,false
Apevia S 3-Pack,,120,Black / Orange,1500,50.28,21.1,false
Apevia U 5-Pack,,120,Orange,1700,63.85,29.67,false
Apevia S 5-Pack,,120,Black / Orange,1500,50.28,21.1,false
Apevia CF12SL-SOG,,120,Black / Orange,1500,50.28,21.1,false
Reeven Coldwing,,120,Yellow / Black,2000,106.7,36.6,false
Reeven Coldwing,,120,Yellow / Black,"500,2000","27.6,106.7","4.3,36.3",true
Reeven Coldwing,,120,Yellow / Black,"300,1500","16.6,82.1","4,29.8",true
Reeven Coldwing,,140,Yellow / Black,800,43.5,14.3,false
Reeven Coldwing,,140,Yellow / Black,1200,65.2,23.2,false
Reeven Coldwing,,140,Yellow / Black,1700,92.4,36.4,false
Reeven Coldwing,,140,Yellow / Black,"300,1700","16.3,92.4","5.8,36.4",true
Reeven Euros,,120,Black,800,30.2,12.9,false
Reeven Euros,,120,Black,"500,1200","18.8,46.4","9.8,22.3",true
Reeven Euros,,120,Black,1600,62.1,31.8,false
Reeven Euros,,120,Black,"500,1600","18.8,62.1","9.8,31.8",true
Reeven Euros,,120,Black,2000,77.8,38.3,false
Reeven Euros,,120,Black,"800,2000","30.2,77.8","12.9,38.3",false
Xilence Performance C,,120,Black / Red,1500,57.9,28,true
Xilence Performance C,,92,Black / Red,1800,32.1,22,true
be quiet! Silent Wings 3,,120,Black,1450,50.5,16.4,false
be quiet! Silent Wings 3,,140,Black,1600,77.57,28.1,false
Corsair HD120,,120,Black / White,"800,1725",54.4,"18,30",true
Deepcool Ice Blade,,120,Black,"900,1500",60.29,"21.4,32.1",true
Deepcool UF,,80,White / Blue,"900,2200",25.13,"17.8,24.7",false
Deepcool Wind Blade,,80,Translucent Black,1800,21.8,20,false
Deepcool XFAN,,200,Black,700,86.57,26.3,false
Nanoxia Deep Silence,,120,Black / Green,"700,1000","24.8,55.4","8.1,12.8",false
Nanoxia Deep Silence,,140,Black / Green,"800,1100","52.4,68.5","9.1,14.4",false
Nanoxia Deep Silence,,140,Black / Green,"900,1400","60.1,76.5","10.5,16.2",false
Anidees AI Halo,,120,Black,1200,39.7,24.7,false
Anidees AI Halo,,120,Black,1200,39.7,24.7,false
Anidees AI Halo,,120,Black,1200,39.7,24.7,false
NoiseBlocker ELoop B,41.84,140,Black / White,900,64.28,16.95,false
be quiet! Shadow Wings,,120,Black,1500,50.5,18.9,true
Rosewill RWCB-1612,,120,Black / Blue,"500,1500",63.1,"6.9,26.2",true
Rosewill RWCR-1612,,120,Black / Red,"500,1500",63.1,"6.9,26.2",true
RIOTORO Cross-X Classic,,120,Black,1500,47,26.5,false
RIOTORO Cross-X Classic,,120,Black,1500,47,26.5,false
RIOTORO Cross-X Classic,,120,Black,1500,47,26.5,false
HBT+ AXE,,140,Black / White,"600,1200","40,70",23,true
Cooler Master MasterFan Pro Air Pressure,,120,Black,"650,1500",35,"6,20",true
ARCTIC BioniX F140,,140,Black / Yellow,1800,104,25.3,false
BitFenix Spectre Pro,,140,White,1200,86.73,22.8,false
In Win AURORA 3-Pack,,120,Black / White,"800,2000","40.26,57.64","23.7,39.2",true
In Win AURORA 3-Pack,,120,Black / Red,"800,2000","40.26,57.64","23.7,39.2",true
Antec TRICOOL,,120,Clear,2000,79,30,false
Anidees AI Prismatic 3-Pack,,120,Black,1200,39.7,24.7,false
In Win Polaris 2-Pack,,120,Black / Translucent White,"500,1280",43.31,20.2,true
BitFenix Spectre Pro,,120,Black / White,1200,56.22,18.9,false
BitFenix Spectre Pro,,140,Black / White,1200,86.73,22.8,false
BitFenix Spectre Pro,,200,Black / White,900,148.72,27.5,false
BitFenix Spectre Pro,,200,Black / White,900,148.72,27.5,false
Apevia C,,120,Black / Blue,1500,57.67,24.7,false
Apevia C 3-Pack,,120,Black / Blue,1500,57.67,24.7,false
Apevia C 5-Pack,,120,Black / Blue,1500,57.67,24.7,false
Apevia C,,120,Black / Green,1500,57.67,24.7,false
Apevia C 3-Pack,,120,Black / Green,1500,57.67,24.7,false
Apevia C,,120,Black / Pink,1500,57.67,24.7,false
Apevia C 3-Pack,,120,Black / Pink,1500,57.67,24.7,false
Apevia C 5-Pack,,120,Black / Pink,1500,57.67,24.7,false
EK Furious Vardar EVO,,120,Black,3000,107,42,true
ARCTIC BioniX F120,,120,Black / Yellow,"200,1800",69,24.4,true
In Win MARS,,120,Black / Red,"600,1400",38.73,25,true
In Win MARS,,120,Black,"600,1400",38.73,25,true
BitFenix Spectre Pro All White,,140,,1200,86.73,22.8,false
ID-COOLING SF-12025-RGB 3-Pack,,120,Black / Transparent,"700,1800",74.5,"18,35.2",true
Raidmax NV-R120TP,,120,White,"500,2000","58,64","18,35",true
Enermax T.B. RGB 3-Pack,,120,Black,"500,1500",47.53,22,true
Deepcool MF 3-Pack,,120,Black,"500,2200",56,37.9,true
Azza Hurricane Lite 3-Pack,,120,Black / White,1500,47,28.7,false
Silverstone FM,,80,White,"1500,3500","15,36.87","18.1,34.8",false
Apevia C 3-Pack,,120,Black / Multicolor,1500,57.67,24.7,false
Apevia 512L-DMC 5-Pack,,120,Black / Multicolor,1500,57.67,24.7,false
ARCTIC F14 TC,,140,Black / White,"400,1350",74,,false
Apevia AF312L-SMC 3-Pack,,120,Black / Multicolor,1500,57.67,24.7,false
Apevia AF512L-RD 5-Pack,,120,Red,1500,57.67,24.7,false
Apevia AF512L-SMC 5-Pack,,120,Black / Multicolor,1500,57.67,24.7,false
Aerocool Aluminum-Quadro,,80,Silver,2000,21.5,20.3,false
Aerocool Streamliner,,140,Blue,1000,54.7,19.6,false
Aerocool Centaurus III,,80,Black,2000,26.8,21.6,false
Evercool F-EC1238A1HBT-7,,120,Black,"2550,2750","114,123","40,45",false
Evercool CL8035/LD3,,80,White,2300,23,26,false
Evercool RSF-14,18.98,140,Black / Red,1200,,22,false
Aerocool TURBINE 3000,,120,Blue,950,37.44,19.66,false
Enermax D.F. Storm,,120,Black,"1500,3500","72.47,155.08","23,38",true
Enermax D.F. VEGAS 2-Pack,,120,Black / Blue,"800,1500","33.21,61.92","16,22",true
Enermax D.F. Vegas Duo 2-Pack,,120,Black,"800,1500","33.21,61.92","16,22",true
Aerocool X-Static,,80,Black / Clear,2000,22.9,21.8,false
Aerocool Turbine 1000,,120,Silver,950,37.44,19.66,false
BitFenix Spectre Pro All White,,200,Clear / Blue,900,148.72,27.5,false
Enermax T.B. Silence Adv,,140,Black,"300,1200",66.57,"7,14.9",true
Azza Hurricane 3-Pack,,120,Black,1200,56.12,33.8,true
Azza Hurricane,,120,Black,1500,47,28.7,false
Cooler Master MasterFan Lite,,120,Black,1200,32,25,false
Fractal Design Silent LL,,140,Black,1200,47.1,23.3,false
CRYORIG QF Performance,,140,White / Black,"600,1850",128,"13,38",true
CRYORIG QF Silent,,140,White / Black,"200,1000",42.1,"9,19.5",true
Antec TRICOOL,,80,Transparent,,,,false
Silverstone FHP,,140,Black,"500,2000","43.75,173.5","16.5,41.5",true
Rosewill RGBF-17002 2-Pack,,120,Clear,1200,41.9,23.2,false
Silverstone AP,,140,Black / White,"500,1500","13.62,44.2","19.25,23.54",true
Silverstone FW,33.99,120,Black,"500,1800","10.95,42.41","19.25,23.54",true
Silverstone FW,35.99,140,Black,"500,1800","18.77,60.54","18.48,23.33",true
Rosewill RGBF-17003,,120,Clear,1200,41.9,23.2,false
Cougar Vortex,,120,,1200,36.72,24.3,false
Cougar Vortex,,120,Black,"600,1500",43.54,26,true
Cougar Vortex,,120,Black / Red,1200,36.72,24.3,false
Prolimatech Ultra Sleek Vortex,,140,,"300,1000",98,"9,18",true
Gelid Solutions Silent TC,,92,Black / White,"900,2000",37.89,"11,23.5",false
Enermax T.B. RGB,,120,Black,"500,1500",47.53,22,true
Enermax T.B. RGB 2-Pack,,140,Black,"500,1200",56.89,21,true
Enermax T.B. RGB,,140,Black,"500,1200",56.89,21,true
Corsair AF140 (2018),,140,Black / White,1150,62,26,false
Phanteks F120SP,19.98,120,Black,1300,54.4,24.2,false
Anidees AI AUREOLA 3-Pack,,140,Black,1200,41.2,26.8,false
RAIJINTEK Iris,,120,,"800,1800",42.17,26.5,true
RAIJINTEK Iris,,120,,"800,1800",42.17,26.5,true
RAIJINTEK Iris,,120,,"800,1800",42.17,26.5,true
Anidees AI-FAN 2-Pack,,140,Clear,1200,52.1,23.9,false
CRYORIG QF120 Balance,,120,Black / White,"330,1600",59,"10,25",true
CRYORIG QF120 Silent,,120,Black / White,"200,1000",44,"5,19",true
CRYORIG QF120 Performance,,120,Black / White,"600,2200",83,"13,37",true
Anidees AI Tesseract 3-Pack,,120,Black,"600,1200",30.54,19,true
GameMax Cyclone RGB,,120,Black,1100,36,25,false
GameMax Eclipse RGB,,120,Black / White,1300,43.2,25.88,false
Aerocool LightWave,,120,Transparent,1800,35.7,25,true
Alpenföhn Wing Boost 3 ARGB 3-Pack,,120,White,"700,1600",54.5,23.5,true
Alpenföhn Wing Boost 3 ARGB,,120,White,"700,1600",54.5,23.5,true
Alpenföhn Wing Boost 3 ARGB,,120,Black,"700,2200",77.9,36.8,true
Alpenföhn Wing Boost 3 ARGB,,120,Black,"700,1600",54.5,23.5,true
ARCTIC F9 TC,,92,White / Black,1800,43,,false
ARCTIC BioniX P120,,120,Green / Black,"200,2100",67.56,,true
ARCTIC BioniX P120,,120,Yellow / Black,"200,2100",67.56,,true
Fractal Design Prisma SL,,140,Black / White,1000,63.33,19.4,false
Fractal Design Venturi,,140,White / Black,"850,1200","78.5,118.2","18.3,26.5",false
